mmsi,imo
538007779,IMO9700055
538007784,IMO9775828
538007799,IMO9316983
538007823,IMO9811490
538007824,IMO9754991
538007835,IMO9374351
538007842,IMO9425760
538007855,IMO9671838
538007856,IMO9757931
538007861,IMO9423592
538007863,IMO9391828
538007864,IMO9343546
538007893,IMO9498561
538007895,IMO9828869
538007899,IMO9670418
538007905,IMO9742168
538007908,IMO9317547
538007909,IMO9478470
538007921,IMO9473705
538007926,IMO9750828
538007938,IMO9294159
538007954,IMO9478913
538007970,IMO9474266
538007972,IMO9474230
538007974,IMO9474278
538007975,IMO9474280
538007976,IMO9474228
538007979,IMO9559705
538007980,IMO9597989
538007981,IMO9729922
538007994,IMO9473274
538008000,IMO9544736
538008003,IMO9707704
538008004,IMO9815977
538008007,IMO9805271
538008010,IMO9370422
538008017,IMO9633197
538008020,IMO9473597
538008021,IMO9577410
538008024,IMO9400904
538008044,IMO9835068
538008050,IMO9470387
538008051,IMO9401362
538008053,IMO9470375
538008060,IMO9738349
538008075,IMO9336775
538008080,IMO9448578
538008087,IMO9575137
538008106,IMO9213753
538008110,IMO9553062
538008114,IMO9550412
538008122,IMO9500091
538008132,IMO9717204
538008133,IMO9717228
538008140,IMO9835070
538008143,IMO9624378
538008144,IMO9758129
538008164,IMO9698587
538008170,IMO9478779
538008171,IMO9713715
538008172,IMO9848132
538008174,IMO9848144
538008175,IMO9848118
538008187,IMO9494187
538008201,IMO9497165
538008204,IMO9827334
538008207,IMO9386407
538008208,IMO9720017
538008210,IMO9425928
538008213,IMO9604809
538008222,IMO9522099
538008236,IMO9425942
538008246,IMO9423528
538008251,IMO9340063
538008252,IMO9423475
538008253,IMO9423499
538008273,IMO9700134
538008274,IMO9839791
538008276,IMO9846263
538008278,IMO9851359
538008296,IMO9839844
538008304,IMO9825013
538008307,IMO9263112
538008317,IMO9850769
538008318,IMO9850771
538008339,IMO9831775
538008340,IMO9831787
538008341,IMO9831799
538008342,IMO9842736
538008344,IMO9842827
538008346,IMO9699440
538008347,IMO9834844
538008362,IMO9494814
538008371,IMO9666522
538008378,IMO9859791
538008385,IMO9452139
538008393,IMO9842487
538008398,IMO9483542
538008404,IMO9838462
538008408,IMO9379674
538008434,IMO9852690
538008439,IMO9775153
538008453,IMO9788681
538008454,IMO9470856
538008465,IMO9839052
538008466,IMO9502362
538008468,IMO9842499
538008485,IMO9566447
538008492,IMO9878345
538008493,IMO9878357
538008494,IMO9878369
538008495,IMO9878371
538008508,IMO9867152
538008511,IMO9539341
538008519,IMO9852779
538008524,IMO9859296
538008537,IMO9849502
538008539,IMO9391969
538008542,IMO9463310
538008552,IMO9514030
538008553,IMO9849784
538008559,IMO9621405
538008569,IMO9460813
538008572,IMO9730256
538008573,IMO9730232
538008575,IMO9875604
538008578,IMO9747156
538008584,IMO9788679
538008586,IMO9866639
538008587,IMO9852729
538008588,IMO9860661
538008589,IMO9845817
538008590,IMO9845805
538008591,IMO9845829
538008593,IMO9295414
538008595,IMO9860037
538008596,IMO9478585
538008597,IMO9230921
538008602,IMO9424089
538008607,IMO9842504
538008610,IMO9852224
538008612,IMO9699359
538008625,IMO9800427
538008629,IMO9699373
538008631,IMO9699323
538008636,IMO9641821
538008639,IMO9478896
538008641,IMO9699347
538008647,IMO9459149
538008651,IMO9406063
538008654,IMO9527996
538008657,IMO9860506
538008659,IMO9528017
538008667,IMO9852884
538008673,IMO9424132
538008678,IMO9350094
538008682,IMO9403085
538008684,IMO9602186
538008687,IMO9860520
538008689,IMO9598282
538008690,IMO9598294
538008694,IMO9673824
538008695,IMO9855848
538008696,IMO9855862
538008697,IMO9855850
538008700,IMO9743590
538008701,IMO9743588
538008712,IMO9491587
538008734,IMO9581784
538008738,IMO9522958
538008748,IMO9624055
538008749,IMO9865348
538008750,IMO9860673
538008751,IMO9758363
538008752,IMO9370006
538008753,IMO9866615
538008755,IMO9450571
538008756,IMO9443580
538008758,IMO9866550
538008769,IMO9595254
538008771,IMO9855367
538008777,IMO9836995
538008779,IMO9522946
538008791,IMO9514054
538008842,IMO9852535
538008845,IMO9464687
538008850,IMO9796195
538008863,IMO9559688
538008865,IMO9584889
538008889,IMO9885049
538008891,IMO9842528
538008892,IMO9836579
538008907,IMO9638496
538008920,IMO9875616
538008921,IMO9875628
538008924,IMO9758301
538008925,IMO9680255
538008933,IMO9880489
538008934,IMO9880491
538008936,IMO9858620
538008940,IMO9875094
538008954,IMO9522922
538008955,IMO9522910
538008958,IMO9854313
538008969,IMO9597630
538008970,IMO9452505
538008971,IMO9756250
538008974,IMO9889655
538008975,IMO9615327
538008977,IMO9852092
538008981,IMO9860271
538008993,IMO9883754
538008994,IMO9883766
538008995,IMO9880233
538008996,IMO9541887
538009005,IMO9607447
538009015,IMO9492907
538009018,IMO9858345
538009034,IMO9883053
538009043,IMO9872080
538009053,IMO9883065
538009057,IMO9580091
538009063,IMO9849899
538009071,IMO9890862
538009081,IMO9512630
538009090,IMO9660621
538009095,IMO9901831
538009101,IMO9663817
538009106,IMO9614971
538009115,IMO9849904
538009118,IMO9419008
538009119,IMO9758868
538009120,IMO9789893
538009121,IMO9755866
538009124,IMO9597642
538009125,IMO9215311
538009126,IMO9211494
538009130,IMO9714680
538009131,IMO9714678
538009143,IMO9211482
538009144,IMO9215323
538009145,IMO9866732
538009146,IMO9714745
538009148,IMO9479888
538009149,IMO9498298
538009160,IMO9872121
538009163,IMO9800635
538009166,IMO9880245
538009168,IMO9404431
538009176,IMO9574004
538009179,IMO9862475
538009191,IMO9243409
538009210,IMO9894806
538009216,IMO9243394
538009218,IMO9760067
538009219,IMO9760079
538009229,IMO9529463
538009245,IMO9866744
538009257,IMO9460514
538009258,IMO9704855
538009271,IMO9860295
538009278,IMO9660619
538009284,IMO9563407
538009286,IMO9909039
538009292,IMO9404429
538009293,IMO9860116
538009294,IMO9860128
538009295,IMO9902299
538009296,IMO9782651
538009297,IMO9687239
538009298,IMO9727120
538009299,IMO9727118
538009300,IMO9687227
538009301,IMO9346330
538009308,IMO9544384
538009309,IMO9442380
538009312,IMO9674218
538009316,IMO9596167
538009320,IMO9363675
538009326,IMO9884966
538009327,IMO9884978
538009328,IMO9502790
538009329,IMO9860348
538009334,IMO9669378
538009336,IMO9340544
538009339,IMO9893503
538009340,IMO9877834
538009349,IMO9620621
538009352,IMO9919010
538009354,IMO9927304
538009356,IMO9919022
538009359,IMO9581370
538009369,IMO9700964
538009370,IMO9539468
538009372,IMO9907835
538009375,IMO9440825
538009377,IMO9442407
538009386,IMO9338539
538009387,IMO9757539
538009388,IMO9320142
538009389,IMO9492440
538009390,IMO9377559
538009392,IMO9254848
538009397,IMO9908358
538009398,IMO9585663
538009402,IMO9471264
538009403,IMO9617739
538009407,IMO9894818
538009408,IMO9514224
538009411,IMO9866756
538009418,IMO9250701
538009419,IMO9300219
538009420,IMO9300207
538009421,IMO9617741
538009422,IMO9522881
538009423,IMO9522908
538009426,IMO9897913
538009428,IMO9582843
538009429,IMO9877858
538009430,IMO9470296
538009432,IMO9597331
538009433,IMO9877846
538009437,IMO9330496
538009438,IMO9707699
538009442,IMO9575149
538009444,IMO9377561
538009445,IMO9473327
538009446,IMO9728629
538009448,IMO9582477
538009451,IMO9667112
538009455,IMO9828857
538009462,IMO9405071
538009469,IMO9650810
538009477,IMO9553024
538009480,IMO9895795
538009481,IMO9895800
538009486,IMO9747235
538009488,IMO9907847
538009492,IMO9203291
538009496,IMO9502752
538009497,IMO9502740
538009498,IMO9502726
538009519,IMO9651280
538009520,IMO9757541
538009521,IMO9725419
538009523,IMO9312432
538009528,IMO9748423
538009529,IMO9542685
538009536,IMO9536856
538009538,IMO9637210
538009539,IMO9687708
538009547,IMO9725407
538009555,IMO9911769
538009558,IMO9527283
538009559,IMO9869681
538009563,IMO9869693
538009564,IMO9869667
538009565,IMO9063653
538009568,IMO9461233
538009572,IMO9877860
538009575,IMO9063665
538009576,IMO9179402
538009581,IMO9314090
538009583,IMO9913327
538009587,IMO9725392
538009588,IMO9725380
538009603,IMO9699036
538009606,IMO9539444
538009609,IMO9699311
538009620,IMO9370408
538009621,IMO9525869
538009627,IMO9691400
538009633,IMO9913339
538009635,IMO9464390
538009652,IMO9926726
538009654,IMO9455911
538009655,IMO9455923
538009656,IMO9508847
538009657,IMO9587221
538009658,IMO9667447
538009659,IMO9587233
538009660,IMO9594535
538009664,IMO9864887
538009667,IMO9416458
538009669,IMO9576727
538009674,IMO9500041
538009677,IMO9392729
538009678,IMO9523263
538009691,IMO9473688
538009692,IMO9573115
538009699,IMO9400693
538009702,IMO9447990
538009707,IMO9406752
538009709,IMO9604847
538009714,IMO9489974
538009716,IMO9643623
538009721,IMO9398876
538009723,IMO9481049
538009724,IMO9407677
538009726,IMO9481051
538009728,IMO9673018
538009729,IMO9481075
538009731,IMO9514999
538009733,IMO9318462
538009734,IMO9515008
538009740,IMO9634854
538009748,IMO9463580
538009751,IMO9923334
538009775,IMO9100073
538009782,IMO9791937
538009785,IMO9580027
538009787,IMO9526710
538009793,IMO9553713
538009798,IMO9864899
538009812,IMO9899208
538009829,IMO9583706
538009830,IMO9321029
538009831,IMO9321031
538009837,IMO9763708
538009838,IMO9805661
538009853,IMO9262534
538009858,IMO9553725
538009861,IMO9932426
538009863,IMO9604770
538009864,IMO9497426
538009867,IMO9490818
538009870,IMO9877896
538009884,IMO9344552
538009900,IMO9877901
538009904,IMO9545077
538009917,IMO9877913
538009919,IMO9948425
538009920,IMO9541837
538009922,IMO9763693
538009931,IMO9778997
538009947,IMO9657868
538009948,IMO9928736
538009953,IMO9770634
538009954,IMO9188817
538009958,IMO9510333
538009967,IMO9767493
538009992,IMO9427342
538010007,IMO9602693
538010010,IMO9345805
538010011,IMO9549451
538010015,IMO9932971
538010017,IMO9461271
538010027,IMO9543689
538010028,IMO9301859
538010031,IMO9301122
538010035,IMO9933418
538010041,IMO9502817
538010053,IMO9574028
538010081,IMO9932799
538010083,IMO9932804
538010084,IMO9673525
538010087,IMO9474204
538010092,IMO9419656
538010093,IMO9762546
538010094,IMO9544152
538010106,IMO9955612
538010107,IMO9786061
538010108,IMO9635690
538010119,IMO9963528
538010121,IMO9963516
538010124,IMO9932933
538010136,IMO9967627
538010139,IMO9438377
538010157,IMO9967639
538010159,IMO9943578
538010162,IMO9080297
538010189,IMO9746023
538010196,IMO9509619
538010198,IMO9951977
538010199,IMO9860611
538010200,IMO9544138
538010202,IMO9950313
538010203,IMO9958432
538010230,IMO9749972
538010242,IMO9747405
538010246,IMO9748069
538010248,IMO9485904
538010258,IMO9201645
538010260,IMO9949182
538010263,IMO9943580
538010275,IMO9938793
538010279,IMO9938808
538010283,IMO9509633
538010297,IMO9715452
538010307,IMO9235983
538010308,IMO9919515
538010309,IMO9764013
538010311,IMO9231145
538010315,IMO9948839
538010327,IMO9491678
538010328,IMO9714721
538010334,IMO9571430
538010340,IMO9614311
538010348,IMO9790842
538010349,IMO9606053
538010366,IMO9721061
538010367,IMO9721073
538010369,IMO9427940
538010377,IMO9820960
538010381,IMO9786073
538010382,IMO9948255
538010386,IMO9949352
538010389,IMO9720964
538010390,IMO9722338
538010391,IMO9725744
538010392,IMO9612296
538010394,IMO9675781
538010400,IMO9472206
538010415,IMO929828400
538010426,IMO9955624
538010428,IMO9583146
538010430,IMO9950428
538010432,IMO9959072
538010438,IMO9494486
538010441,IMO9952232
538010446,IMO9826445
538010447,IMO9856232
538010451,IMO9336012
538010474,IMO9511466
538010481,IMO9950624
538010497,IMO9494060
538010499,IMO9950703
538010507,IMO9703459
538010508,IMO9954955
538010512,IMO9955636
538010518,IMO9948267
538010520,IMO9959084
538010526,IMO9964106
538010527,IMO9606120
538010528,IMO9376373
538010539,IMO9949663
538010540,IMO9528005
538010541,IMO9969120
538010542,IMO9960186
538010565,IMO9775141
538010575,IMO9725885
538010588,IMO9612131
538010599,IMO9950715
538010600,IMO9960174
538010605,IMO9708916
538010606,IMO9964118
538010607,IMO9715438
538010610,IMO9594509
538010616,IMO9969144
538010620,IMO9948279
538010641,IMO9359727
538010647,IMO9700926
538010656,IMO9688855
538010677,IMO9715440
538010680,IMO9973420
538010683,IMO9846110
538010690,IMO9951721
538010693,IMO9951733
538010694,IMO9982055
538010700,IMO9461805
538010701,IMO9239800
538010703,IMO9960459
538010707,IMO9672040
538010711,IMO9955595
538010712,IMO9955583
538010720,IMO9660152
538010731,IMO9958339
538010732,IMO9965851
538010737,IMO9663233
538010740,IMO9953834
538010741,IMO9960784
538010747,IMO9414448
538010754,IMO9960461
538010759,IMO9739032
538010764,IMO9606003
538010765,IMO9476953
538010773,IMO9860221
538010777,IMO9975375
538010787,IMO9944338
538010794,IMO9322334
538010802,IMO9698329
538010803,IMO9700081
538010805,IMO9975387
538010807,IMO9985784
538010819,IMO9670731
538010820,IMO9670743
538010821,IMO9670755
538010829,IMO9731406
538010834,IMO9958341
538010854,IMO9490674
538010856,IMO9700782
538010859,IMO9967122
538010868,IMO9318474
538010871,IMO9633202
538010873,IMO9642162
538010877,IMO9983657
538010879,IMO9782156
538010909,IMO9668398
538010910,IMO9987251
538010918,IMO9846108
538010919,IMO9969182
538010926,IMO9657404
538010927,IMO9414759
538010944,IMO9509671
538010957,IMO9965655
538010965,IMO9953779
538010969,IMO1029479
538010983,IMO9857444
538010985,IMO9414761
538010987,IMO9548328
538011001,IMO9578787
538011010,IMO9477816
538011011,IMO9674787
538011012,IMO9965863
538011017,IMO9972892
538011019,IMO9972995
538011020,IMO9972983
538011021,IMO9973004
538011022,IMO9987249
538011025,IMO9725902
538011026,IMO9725897
538011036,IMO1014424
538011062,IMO9659189
538011064,IMO9985796
538011082,IMO9595149
538011084,IMO9668972
538011092,IMO9863807
538011105,IMO9623764
538011106,IMO9497579
538011108,IMO9986972
538011112,IMO9977153
538011116,IMO9414474
538011122,IMO9420320
538011123,IMO9622837
538011127,IMO9865233
538011128,IMO9755921
538011130,IMO9973535
538011145,IMO1044065
538011158,IMO9668984
538011163,IMO9975416
538011164,IMO9974008
538011173,IMO9738727
538011184,IMO9749843
538011185,IMO9979230
538011186,IMO9343625
538011187,IMO9517549
538011202,IMO9401843
538011205,IMO9681871
538011207,IMO9937543
538011210,IMO9977165
538011221,IMO9330616
538011223,IMO9983475
538011248,IMO9965538
538011259,IMO9976032
538011260,IMO9597678
538011271,IMO9767065
538011286,IMO9580247
538011295,IMO9749996
538011302,IMO9652507
538011303,IMO9464780
538011323,IMO9365831
538011325,IMO9972529
538011350,IMO9779018
538011352,IMO9623740
538011356,IMO9552991
538011357,IMO1035997
538011369,IMO9711937
538011392,IMO9668556
538011395,IMO9416446
538011401,IMO9449340
538011430,IMO1060746
538011449,IMO9693771
538011480,IMO9426104
538011490,IMO1042146
538011494,IMO1015741
538011497,IMO1051410
538011511,IMO9993511
538011553,IMO9421257
538011562,IMO9880283
538011567,IMO1037658
538011576,IMO9796561
538011651,IMO9834856
538011706,IMO9625463
538011711,IMO9738894
538011714,IMO9954175
538011724,IMO1026582
538011725,IMO9767443
538011832,IMO9811517
538011860,IMO9509528
538011871,IMO9603154
538011963,IMO9827310
538090070,IMO9231092
538090538,IMO9827310
538090542,IMO9830769
538090551,IMO9834856
538090555,IMO9634438
538090556,IMO9827322
538090560,IMO9262560
538090564,IMO9225249
538090565,IMO9225251
538090572,IMO9412622
538090573,IMO9379650
538090581,IMO9663738
538090583,IMO9459436
538090584,IMO9456953
538090604,IMO9253155
538090606,IMO9765586
538090614,IMO9709233
538090638,IMO9650755
538090640,IMO9707742
538090642,IMO9526722
538090644,IMO9427952
538090649,IMO9717345
538090660,IMO9741736
538090663,IMO9830123
538090667,IMO9566590
538090668,IMO9393632
538090673,IMO9393620
548263500,IMO9327592
548533000,IMO9855446
548652000,IMO9254501
548694000,IMO9867578
548704000,IMO7920962
548743000,IMO9934814
548758000,IMO9989285
548862000,IMO9932141
548899000,IMO9700005
548910000,IMO9700029
548913000,IMO9700031
548922000,IMO9743215
548928000,IMO9703423
548932000,IMO9717345
548937000,IMO9747247
548940000,IMO9743227
548946000,IMO9761231
548950000,IMO9756925
548954000,IMO9771482
548961000,IMO9808663
548962000,IMO9989314
548965000,IMO9989364
548966000,IMO9808675
548973000,IMO9831488
548976000,IMO9831490
548977000,IMO9831505
548980000,IMO9855410
548984000,IMO9855525
548986000,IMO9855422
548987000,IMO9855549
548989000,IMO9846093
548990000,IMO9856232
548991000,IMO9838498
548993000,IMO9856244
548995000,IMO9855460
548996000,IMO9846108
548997000,IMO9856256
548998000,IMO9838503
563000400,IMO9289922
563000500,IMO9289958
563000600,IMO9308649
563000700,IMO9299927
563000800,IMO9289946
563000900,IMO9289934
563001700,IMO9726671
563001900,IMO9686338
563002100,IMO9725718
563002700,IMO9736080
563004200,IMO9697428
563004900,IMO9300441
563005500,IMO9782326
563005600,IMO9626302
563006200,IMO9782261
563006800,IMO9726669
563006900,IMO9703590
563007100,IMO9703605
563008300,IMO9752199
563008500,IMO9782168
563008700,IMO9663312
563012100,IMO9317559
563012500,IMO9727182
563014400,IMO9772864
563015400,IMO9806770
563015800,IMO9782027
563016600,IMO9725005
563016700,IMO9725017
563018500,IMO9766920
563020100,IMO9726449
563020400,IMO9737474
563020500,IMO9796949
563023500,IMO9796951
563024600,IMO9743473
563024700,IMO9743485
563024800,IMO9743497
563024900,IMO9743502
563025500,IMO9725029
563025600,IMO9312810
563025800,IMO9799771
563027200,IMO9407524
563027400,IMO9744520
563028400,IMO9811555
563029200,IMO9403023
563029900,IMO9737498
563032700,IMO9303534
563032800,IMO9303522
563032900,IMO9306550
563033000,IMO9629110
563033400,IMO9781073
563033500,IMO9817559
563034800,IMO9786724
563038600,IMO9755921
563039400,IMO9440978
563040700,IMO9781085
563041400,IMO9736949
563048400,IMO9312987
563049700,IMO9626388
563049900,IMO9699189
563050100,IMO9273923
563050400,IMO9348065
563050500,IMO9786774
563050600,IMO9283227
563051200,IMO9283186
563051300,IMO9283203
563051400,IMO9283215
563051500,IMO9786786
563051700,IMO9348053
563051800,IMO9283239
563052100,IMO9357949
563052400,IMO9348077
563052500,IMO9283198
563052700,IMO9484572
563052800,IMO9699206
563053200,IMO9782649
563053600,IMO9440928
563053900,IMO9551674
563056500,IMO9403140
563056700,IMO9256391
563057700,IMO9767443
563059100,IMO9837286
563060500,IMO9700146
563061300,IMO9313008
563061900,IMO9802267
563062200,IMO9725706
563062300,IMO9697416
563062600,IMO9525950
563062700,IMO9525948
563065800,IMO9841938
563066900,IMO9786750
563070300,IMO9490674
563070700,IMO9790866
563073100,IMO9841940
563073500,IMO9757216
563073700,IMO9348651
563073800,IMO9193240
563076200,IMO9235543
563076300,IMO9235555
563076400,IMO9701164
563076900,IMO9820673
563077000,IMO9367580
563077400,IMO9235579
563077800,IMO9300427
563079000,IMO9416989
563079400,IMO9836464
563080300,IMO9859313
563081200,IMO9836438
563081600,IMO9858527
563081700,IMO9633147
563084400,IMO9219800
563084800,IMO9300439
563088600,IMO9731212
563089500,IMO9870874
563090200,IMO9398436
563090300,IMO9501239
